,dropoff_community_area,end_hour,cal_day_desc,average_speed,total_trips,avg_trips
1487,40,8,All,34.284398458009115,269,0.736986301369863
1488,50,11,All,30.0743302918437,220,0.6027397260273972
1489,54,21,All,56.24070260239093,47,0.12876712328767123
1490,38,22,All,31.530471748203635,683,1.8712328767123287
1491,31,8,All,21.66311369728301,1054,2.8876712328767122
1492,36,2,All,22.15970553219376,114,0.31232876712328766
1493,69,21,All,35.64546137459356,515,1.4109589041095891
1494,34,2,All,32.53892866060235,491,1.3452054794520547
1495,74,7,All,44.46998326735501,16,0.043835616438356165
1496,72,13,All,34.38072708706303,187,0.5123287671232877
1497,5,4,All,23.62239742681455,1197,3.2794520547945205
1498,16,1,All,29.818130915827965,3230,8.849315068493151
1499,20,2,All,22.707229379535026,520,1.4246575342465753
1500,57,13,All,23.83327377628886,140,0.3835616438356164
1501,65,10,All,22.72695252679939,92,0.25205479452054796
1502,25,16,All,21.520749380435092,970,2.6575342465753424
1503,64,19,All,28.752043874066146,264,0.7232876712328767
1504,27,0,All,28.51349491780767,359,0.9835616438356164
1505,13,3,All,23.58721535010771,393,1.0767123287671232
1506,18,18,All,14.275629427992039,95,0.2602739726027397
1507,29,18,All,18.479046207006405,480,1.3150684931506849
1508,51,13,All,34.94506348733822,329,0.9013698630136986
1509,46,11,All,25.34578929962215,319,0.873972602739726
1510,64,21,All,41.247228256779444,263,0.7205479452054795
1511,30,21,All,36.327726442527215,278,0.7616438356164383
1512,37,17,All,26.742714331119625,310,0.8493150684931506
1513,67,17,All,22.528124168292774,267,0.7315068493150685
1514,17,13,All,24.477336788597636,423,1.158904109589041
1515,11,21,All,37.00957977110008,2073,5.67945205479452
1516,71,12,All,25.83589260291664,500,1.36986301369863
1517,37,8,All,41.05596406101531,193,0.5287671232876713
1518,37,11,All,35.134500896801114,365,1.0
1519,68,10,All,29.52753333586598,645,1.7671232876712328
1520,59,17,All,11.075931006373064,390,1.0684931506849316
1521,53,0,All,53.610250793308886,67,0.18356164383561643
1522,23,7,All,26.442076783195393,421,1.1534246575342466
1523,75,18,All,29.825580909150833,375,1.0273972602739727
1524,69,8,All,27.80957593612489,437,1.1972602739726028
1525,44,8,All,27.590755933719574,492,1.347945205479452
1526,77,20,All,28.875491126169113,9514,26.065753424657533
1527,19,1,All,20.048935295933333,1170,3.2054794520547945
1528,19,16,All,16.567636700292255,720,1.9726027397260273
1529,56,2,All,36.800497317800556,560,1.5342465753424657
1530,13,23,All,30.665970564262132,719,1.9698630136986301
1531,18,10,All,28.801518060256335,88,0.2410958904109589
1532,51,1,All,14.749031973845904,22,0.06027397260273973
1533,40,22,All,31.920246162287537,148,0.4054794520547945
1534,27,1,All,28.882924820265664,310,0.8493150684931506
1535,19,6,All,32.5782526648865,319,0.873972602739726
1536,70,10,All,20.903891969925894,258,0.7068493150684931
1537,10,4,All,45.82016046681253,381,1.0438356164383562
1538,58,23,All,33.68303717598909,141,0.3863013698630137
1539,65,20,All,30.082437667150383,100,0.273972602739726
1540,63,17,All,16.036724236252546,153,0.4191780821917808
1541,18,9,All,21.922353224606045,132,0.36164383561643837
1542,18,12,All,23.794386152509524,86,0.2356164383561644
1543,40,19,All,23.920172462273882,401,1.0986301369863014
1544,69,14,All,30.122595297122974,838,2.2958904109589042
1545,49,20,All,41.03477164250997,324,0.8876712328767123
1546,37,19,All,28.364863391896733,196,0.536986301369863
1547,71,6,All,41.50232067141124,76,0.20821917808219179
1548,36,0,All,40.40265603398863,132,0.36164383561643837
1549,74,22,All,40.112829095590605,64,0.17534246575342466
1550,29,23,All,27.8180571976354,253,0.6931506849315069
1551,46,16,All,27.97005602323058,389,1.0657534246575342
1552,46,17,All,29.08671677818773,287,0.7863013698630137
1553,46,22,All,35.26525536878748,162,0.4438356164383562
1554,47,18,All,23.829814795280225,29,0.07945205479452055
1555,33,9,All,21.11098750025722,33245,91.08219178082192
1556,31,0,All,28.8927501310001,1711,4.6876712328767125
1557,66,9,All,21.121553433480912,311,0.852054794520548
1558,30,23,All,36.595920290183315,258,0.7068493150684931
1559,30,11,All,29.201427147697824,546,1.4958904109589042
1560,64,18,All,28.274172556996998,291,0.7972602739726027
1561,11,6,All,26.85597934128799,578,1.5835616438356164
1562,55,22,All,59.356945184399045,65,0.1780821917808219
1563,48,13,All,26.445492834162035,262,0.7178082191780822
1564,45,7,All,31.5938746327463,54,0.14794520547945206
1565,42,14,All,27.763254427494303,971,2.66027397260274
1566,50,3,All,47.28010507880911,12,0.03287671232876712
1567,36,6,All,42.60417551085063,139,0.38082191780821917
1568,36,11,All,27.87661399202209,454,1.2438356164383562
1569,36,18,All,23.754522866068452,464,1.2712328767123289
1570,38,5,All,35.30390891840609,111,0.3041095890410959
1571,40,12,All,25.67738770241069,362,0.9917808219178083
1572,35,2,All,31.238598934298444,577,1.5808219178082192
1573,49,15,All,28.752879633073018,949,2.6
1574,34,14,All,24.367998778884093,2626,7.1945205479452055
1575,53,11,All,40.63945347739432,248,0.6794520547945205
1576,73,9,All,36.34342143486102,290,0.7945205479452054
1577,61,17,All,22.978051463648026,310,0.8493150684931506
1578,61,22,All,34.51491757178607,172,0.4712328767123288
1579,67,12,All,25.78193008804107,322,0.8821917808219178
1580,75,0,All,46.435604672960174,81,0.2219178082191781
1581,59,18,All,9.49163261083559,344,0.9424657534246575
1582,58,10,All,29.415624683579903,216,0.5917808219178082
1583,74,12,All,33.35643769913324,38,0.10410958904109589
1584,74,21,All,44.8758342196759,62,0.16986301369863013
1585,57,12,All,33.17741243250726,133,0.3643835616438356
1586,26,19,All,24.11256321143288,180,0.4931506849315068
1587,25,9,All,33.538117276927494,677,1.8547945205479452
1588,25,23,All,33.425838040918556,551,1.5095890410958903
1589,15,7,All,15.346014028518987,653,1.789041095890411
1590,18,19,All,23.703415032073874,96,0.26301369863013696
1591,18,14,All,21.329622716441623,111,0.3041095890410959
1592,17,18,All,19.67564435961061,411,1.126027397260274
1593,9,7,All,31.993997193616675,40,0.1095890410958904
1594,9,8,All,28.42738665850511,58,0.1589041095890411
1595,42,1,All,35.03169074262463,187,0.5123287671232877
1596,68,19,All,31.667165517791307,306,0.8383561643835616
1597,43,2,All,40.67196156302941,181,0.4958904109589041
1598,62,17,All,24.193964816827688,74,0.20273972602739726
1599,66,23,All,28.379897005779842,129,0.35342465753424657
1600,61,20,All,33.59389703734005,266,0.7287671232876712
1601,57,3,All,44.02646997006985,63,0.1726027397260274
1602,57,15,All,24.028317689860064,109,0.29863013698630136
1603,12,14,All,27.504011956230165,656,1.7972602739726027
1604,70,23,All,35.89956365243749,127,0.34794520547945207
1605,9,16,All,30.330707535833085,244,0.6684931506849315
1606,18,0,All,28.339758972213435,68,0.1863013698630137
1607,40,20,All,25.241021061826647,221,0.6054794520547945
1608,61,10,All,25.065408522021144,315,0.863013698630137
1609,36,1,All,37.30585720828456,131,0.3589041095890411
1610,52,5,All,56.41238514789177,7,0.019178082191780823
1611,73,7,All,44.166875934230205,190,0.5205479452054794
1612,59,1,All,31.328756724380803,151,0.4136986301369863
1613,20,4,All,27.83354461820368,295,0.8082191780821918
1614,72,20,All,40.079170236330306,265,0.726027397260274
1615,37,6,All,27.317270837270843,130,0.3561643835616438
1616,62,22,All,32.97546613115007,87,0.23835616438356164
1617,20,5,All,31.768492299153607,232,0.6356164383561644
1618,46,3,All,37.67231956703821,45,0.1232876712328767
1619,73,14,All,32.449474005593345,334,0.915068493150685
1620,70,1,All,34.63120420602837,99,0.27123287671232876
1621,50,15,All,33.462927676587334,188,0.5150684931506849
1622,37,16,All,23.75495478045376,322,0.8821917808219178
1623,51,21,All,48.41893278109531,88,0.2410958904109589
1624,45,9,All,30.25203086737318,129,0.35342465753424657
1625,37,21,All,30.38324276438749,150,0.410958904109589
1626,69,16,All,25.586921166165517,800,2.191780821917808
1627,69,0,All,44.7130663741086,289,0.7917808219178082
1628,40,1,All,41.3657033248082,64,0.17534246575342466
1629,18,1,All,29.917326988223905,54,0.14794520547945206
1630,60,8,All,29.057501345064406,411,1.126027397260274
1631,67,1,All,34.19501984351967,87,0.23835616438356164
1632,37,1,All,13.461755196304853,57,0.15616438356164383
1633,58,20,All,24.900512735280678,148,0.4054794520547945
1634,56,0,All,27.20488696323624,915,2.506849315068493
1635,29,22,All,30.510519778397267,346,0.947945205479452
1636,29,5,All,39.977258586872246,141,0.3863013698630137
1637,7,20,All,23.97704830584984,54825,150.2054794520548
1638,63,18,All,21.29043757944609,104,0.28493150684931506
1639,63,15,All,23.937665850773367,132,0.36164383561643837
1640,55,8,All,55.87723699421966,7,0.019178082191780823
1641,43,3,All,34.343924346744096,199,0.5452054794520548
1642,45,22,All,25.484383376506372,75,0.2054794520547945
1643,42,0,All,45.1171389941766,237,0.6493150684931507
1644,36,13,All,24.23524311406188,445,1.2191780821917808
1645,44,5,All,24.731659071679854,93,0.2547945205479452
1646,69,20,All,35.28258753429103,538,1.473972602739726
1647,49,23,All,47.614473556408136,364,0.9972602739726028
1648,37,9,All,33.71100631742919,240,0.6575342465753424
1649,34,11,All,25.75293734621764,2447,6.704109589041096
1650,73,0,All,49.044145104008116,93,0.2547945205479452
1651,61,3,All,40.70204652726227,142,0.38904109589041097
1652,13,6,All,13.59677339717214,256,0.7013698630136986
1653,65,22,All,38.96602279544091,97,0.26575342465753427
1654,26,6,All,40.702509673258824,62,0.16986301369863013
1655,20,6,All,24.591228117819107,193,0.5287671232876713
1656,12,0,All,37.667836718127425,560,1.5342465753424657
1657,17,12,All,21.379781649465016,429,1.1753424657534246
1658,48,23,All,42.344323729177106,42,0.11506849315068493
1659,45,13,All,25.61748500151185,202,0.5534246575342465
1660,49,8,All,37.68388312416824,375,1.0273972602739727
1661,71,20,All,30.599526627218935,280,0.7671232876712328
1662,65,17,All,20.560668959033336,171,0.4684931506849315
1663,53,20,All,43.01259542511359,110,0.3013698630136986
1664,49,0,All,47.06249409131406,174,0.4767123287671233
1665,4,5,All,20.58050132110088,1144,3.1342465753424658
1666,19,7,All,24.186815967750974,235,0.6438356164383562
1667,47,13,All,37.49566796368353,78,0.2136986301369863
1668,62,14,All,16.957740227735705,76,0.20821917808219179
1669,26,23,All,29.089564858436482,159,0.43561643835616437
1670,48,16,All,25.486288956435413,258,0.7068493150684931
1671,75,21,All,37.764191271233656,185,0.5068493150684932
1672,29,2,All,29.005382495567282,148,0.4054794520547945
1673,61,6,All,39.28787571728483,76,0.20821917808219179
1674,64,5,All,45.06576649049351,150,0.410958904109589
1675,46,20,All,31.08151315550056,256,0.7013698630136986
1676,9,11,All,34.8615533310321,108,0.2958904109589041
1677,18,13,All,25.05060072815534,83,0.2273972602739726
1678,29,7,All,31.558762845455444,329,0.9013698630136986
1679,63,23,All,29.564496304118272,85,0.2328767123287671
1680,65,3,All,43.17811666916279,41,0.11232876712328767
1681,12,5,All,20.852934291587996,175,0.4794520547945205
1682,66,14,All,20.765859300599043,200,0.547945205479452
1683,20,18,All,18.46238369354755,250,0.684931506849315
1684,46,0,All,39.10599929502997,132,0.36164383561643837
1685,48,10,All,26.185763495181206,225,0.6164383561643836
1686,52,21,All,36.82426944686476,34,0.09315068493150686
1687,54,7,All,43.98040497785277,27,0.07397260273972603
1688,44,2,All,46.48425407632349,85,0.2328767123287671
1689,40,10,All,26.284895483027412,378,1.0356164383561643
1690,36,8,All,31.617397202088167,137,0.37534246575342467
1691,67,19,All,27.11233454266607,169,0.46301369863013697
1692,67,22,All,30.68429349009363,110,0.3013698630136986
1693,13,13,All,21.65228863492447,1218,3.336986301369863
1694,64,2,All,38.03619546563092,109,0.29863013698630136
1695,65,19,All,23.657011579297844,113,0.3095890410958904
1696,11,4,All,40.871763846777704,349,0.9561643835616438
1697,30,18,All,21.2405337168778,383,1.0493150684931507
1698,34,4,All,27.464878770197743,329,0.9013698630136986
1699,55,13,All,48.769194068343,47,0.12876712328767123
1700,37,3,All,26.80362725709799,67,0.18356164383561643
1701,67,23,All,36.5693788260713,130,0.3561643835616438
1702,70,17,All,22.874805641294536,273,0.7479452054794521
1703,59,4,All,30.42388752271998,89,0.24383561643835616
1704,57,5,All,23.24518513383705,54,0.14794520547945206
1705,65,9,All,29.141523772194567,81,0.2219178082191781
1706,58,7,All,24.8349513127991,50,0.136986301369863
1707,20,8,All,22.493851884588683,117,0.32054794520547947
1708,27,2,All,32.40180529334882,264,0.7232876712328767
1709,9,18,All,27.85413784402827,303,0.8301369863013699
1710,54,22,All,63.75300703249511,191,0.5232876712328767
1711,52,18,All,34.18202926531857,29,0.07945205479452055
1712,55,12,All,48.7748187701121,30,0.0821917808219178
1713,49,21,All,50.24712040554448,229,0.6273972602739726
1714,37,12,All,34.86491379553248,357,0.9780821917808219
1715,53,21,All,53.148706079977615,182,0.4986301369863014
1716,53,19,All,31.029032393077237,146,0.4
1717,65,18,All,18.550492707922743,141,0.3863013698630137
1718,65,7,All,34.30868451395149,37,0.10136986301369863
1719,26,0,All,35.334506277049634,102,0.27945205479452057
1720,26,5,All,52.583789709944774,95,0.2602739726027397
1721,9,4,All,38.88898322751825,56,0.15342465753424658
1722,9,5,All,25.680195761635108,42,0.11506849315068493
1723,54,6,All,69.88852664576802,9,0.024657534246575342
1724,63,3,All,36.704022085368436,86,0.2356164383561644
1725,55,21,All,56.5927153641208,51,0.13972602739726028
1726,36,4,All,38.94455584703136,56,0.15342465753424658
1727,62,9,All,28.773004236507656,42,0.11506849315068493
1728,9,13,All,32.51321887030688,137,0.37534246575342467
1729,52,19,All,27.16835639261138,32,0.08767123287671233
1730,47,8,All,33.56753513983481,52,0.14246575342465753
1731,49,6,All,43.496667812721206,150,0.410958904109589
1732,54,20,All,53.78236558029027,25,0.0684931506849315
1733,67,4,All,41.10021311212447,39,0.10684931506849316
1734,74,3,All,48.63925000000001,18,0.049315068493150684
1735,74,23,All,43.41194868332207,62,0.16986301369863013
1736,9,12,All,32.00079313406334,122,0.33424657534246577
1737,40,3,All,35.93185321561571,44,0.12054794520547946
1738,75,2,All,53.71191063973823,60,0.1643835616438356
1739,62,16,All,22.864852440408626,79,0.21643835616438356
1740,57,18,All,21.823195355932555,98,0.2684931506849315
1741,26,2,All,30.799074603587222,86,0.2356164383561644
1742,52,16,All,31.4942668537008,69,0.18904109589041096
1743,67,6,All,39.945570634976455,36,0.09863013698630137
1744,30,20,All,27.736930757803876,247,0.6767123287671233
1745,55,11,All,47.068949928962,33,0.09041095890410959
1746,55,17,All,32.741000097285735,45,0.1232876712328767
1747,51,0,All,51.58964485981308,43,0.1178082191780822
1748,50,8,All,49.930829914799645,93,0.2547945205479452
1749,61,2,All,35.60355356476298,150,0.410958904109589
1750,61,8,All,27.55122333733213,773,2.117808219178082
1751,75,1,All,54.839853978515066,107,0.29315068493150687
1752,74,15,All,33.47194347328268,80,0.2191780821917808
1753,65,21,All,38.25155181868032,83,0.2273972602739726
1754,47,9,All,33.96488094638813,58,0.1589041095890411
1755,48,6,All,44.6123314370517,63,0.1726027397260274
1756,45,6,All,36.16631827746232,42,0.11506849315068493
1757,49,4,All,38.13900802634288,60,0.1643835616438356
1758,74,9,All,19.419425240832187,36,0.09863013698630137
1759,74,19,All,35.600002798572724,55,0.1506849315068493
1760,62,0,All,38.106836339694176,63,0.1726027397260274
1761,62,5,All,41.082463292169905,27,0.07397260273972603
1762,65,1,All,44.377582319786406,74,0.20273972602739726
1763,65,0,All,35.76038775898118,82,0.22465753424657534
1764,9,3,All,44.19901007094201,80,0.2191780821917808
1765,66,3,All,30.636450398370258,65,0.1780821917808219
1766,63,0,All,30.12316857081119,93,0.2547945205479452
1767,46,12,All,28.087419176932745,391,1.0712328767123287
1768,66,2,All,40.361762283752135,53,0.14520547945205478
1769,18,15,All,22.199035024344283,90,0.2465753424657534
1770,47,11,All,28.982200479449833,74,0.20273972602739726
1771,45,2,All,38.16125874125875,31,0.08493150684931507
1772,50,16,All,32.31066977373526,158,0.4328767123287671
1773,53,1,All,56.7539752929997,75,0.2054794520547945
1774,71,4,All,38.1943596846367,55,0.1506849315068493
1775,74,6,All,54.512277037470255,19,0.052054794520547946
1776,57,8,All,31.230665226507412,78,0.2136986301369863
1777,65,8,All,37.13960549396785,56,0.15342465753424658
1778,51,3,All,49.375406005600084,18,0.049315068493150684
1779,37,0,All,41.197639762386984,113,0.3095890410958904
1780,52,22,All,45.98941374373659,29,0.07945205479452055
1781,63,19,All,22.47434809262958,90,0.2465753424657534
1782,62,3,All,45.111025548622045,41,0.11232876712328767
1783,72,16,All,23.885285460587625,189,0.5178082191780822
1784,48,5,All,21.953930911635602,19,0.052054794520547946
1785,52,0,All,42.66520587548509,99,0.27123287671232876
1786,66,4,All,35.525620635872826,31,0.08493150684931507
1787,64,3,All,42.24815041431581,61,0.16712328767123288
1788,26,16,All,26.660564671494054,212,0.5808219178082191
1789,9,10,All,20.846574027007996,104,0.28493150684931506
1790,18,11,All,20.581100898692824,93,0.2547945205479452
1791,37,4,All,29.97933277956133,76,0.20821917808219179
1792,68,8,All,36.93091859272224,286,0.7835616438356164
