"","X.1","X","ï..","trip_date","time_indicator","trips","Weekday","Holiday","Season","Day_of_Week","Month","taxi_id","Distance"
"1435",1435,1435,882,"2019-12-25","AM Period",1271,"WEEKDAY",1,"Winter","Wed","Dec",417,9874.688
"1436",1436,1436,1299,"2019-12-25","Night",2514,"WEEKDAY",1,"Winter","Wed","Dec",677,16994.272
"1437",1437,1437,317,"2019-12-26","PM Period",9289,"WEEKDAY",0,"Winter","Thu","Dec",2130,48197.216
"1438",1438,1438,765,"2019-12-26","Night",4165,"WEEKDAY",0,"Winter","Thu","Dec",1300,26560.384
"1439",1439,1439,1036,"2019-12-26","Lunch Period",4577,"WEEKDAY",0,"Winter","Thu","Dec",1498,23406.144
"1440",1440,1440,1406,"2019-12-26","AM Period",3749,"WEEKDAY",0,"Winter","Thu","Dec",1101,20939.808
"1441",1441,1441,248,"2019-12-27","PM Period",12471,"WEEKDAY",0,"Winter","Fri","Dec",2406,57099.92
"1442",1442,1442,615,"2019-12-27","AM Period",4739,"WEEKDAY",0,"Winter","Fri","Dec",1288,25830.176
"1443",1443,1443,820,"2019-12-27","Lunch Period",6373,"WEEKDAY",0,"Winter","Fri","Dec",1730,29578.784
"1444",1444,1444,1405,"2019-12-27","Night",6429,"WEEKDAY",0,"Winter","Fri","Dec",1602,33636.384
"1445",1445,1445,988,"2019-12-28","PM Period",9405,"WEEKEND",0,"Winter","Sat","Dec",2044,49180.432
"1446",1446,1446,1037,"2019-12-28","Lunch Period",4426,"WEEKEND",0,"Winter","Sat","Dec",1353,23039.504
"1447",1447,1447,1241,"2019-12-28","Night",8844,"WEEKEND",0,"Winter","Sat","Dec",1561,41245.136
"1448",1448,1448,1455,"2019-12-28","AM Period",2678,"WEEKEND",0,"Winter","Sat","Dec",888,18197.056
"1449",1449,1449,661,"2019-12-29","AM Period",2676,"WEEKEND",0,"Winter","Sun","Dec",931,20798.848
"1450",1450,1450,716,"2019-12-29","Lunch Period",3612,"WEEKEND",0,"Winter","Sun","Dec",1191,21390.688
"1451",1451,1451,1143,"2019-12-29","Night",8200,"WEEKEND",0,"Winter","Sun","Dec",1501,43330.256
"1452",1452,1452,1342,"2019-12-29","PM Period",7007,"WEEKEND",0,"Winter","Sun","Dec",1807,46922.576
"1453",1453,1453,329,"2019-12-30","Night",5684,"WEEKDAY",0,"Winter","Mon","Dec",1519,34571.088
"1454",1454,1454,776,"2019-12-30","AM Period",5656,"WEEKDAY",0,"Winter","Mon","Dec",1375,26836.208
"1455",1455,1455,893,"2019-12-30","Lunch Period",6717,"WEEKDAY",0,"Winter","Mon","Dec",1746,29427.536
"1456",1456,1456,1310,"2019-12-30","PM Period",12497,"WEEKDAY",0,"Winter","Mon","Dec",2452,54820.032
"1457",1457,1457,530,"2019-12-31","Night",215,"WEEKDAY",0,"Winter","Tue","Dec",1788,33773.872
