,dropoff_community_area,dropoff_ca,start_hour,cal_day_desc,average_speed,total_trips,avg_trips
1266,37,FULLER PARK,0,Weekend/Holidays,35.95784953,45,0.387931034
1267,68,ENGLEWOOD,3,Weekdays,37.47574216,71,0.612068966
1268,75,MORGAN PARK,12,Weekdays,40.06037382,303,2.612068966
1269,61,NEW CITY,0,Weekend/Holidays,32.54898199,87,0.75
1270,58,BRIGHTON PARK,12,Weekend/Holidays,17.56901408,46,0.396551724
1271,26,WEST GARFIELD PARK,6,Weekend/Holidays,41.24767579,33,0.284482759
1272,25,AUSTIN,6,Weekend/Holidays,35.99519094,94,0.810344828
1273,12,FOREST GLEN,5,Weekdays,39.99110442,94,0.810344828
1274,58,BRIGHTON PARK,22,Weekdays,31.31298662,107,0.922413793
1275,58,BRIGHTON PARK,14,Weekdays,19.7574178,238,2.051724138
1276,30,SOUTH LAWNDALE,10,Weekend/Holidays,30.53547216,93,0.801724138
1277,72,BEVERLY,3,Weekdays,36.04262447,17,0.146551724
1278,17,DUNNING,0,Weekdays,30.06498621,330,2.844827586
1279,19,BELMONT CRAGIN,3,Weekend/Holidays,24.23444093,499,4.301724138
1280,17,DUNNING,4,Weekdays,31.20753024,58,0.5
1281,46,SOUTH CHICAGO,13,Weekend/Holidays,25.02240474,136,1.172413793
1282,72,BEVERLY,7,Weekend/Holidays,39.26636528,14,0.120689655
1283,66,CHICAGO LAWN,18,Weekdays,21.28320821,176,1.517241379
1284,63,GAGE PARK,21,Weekdays,29.63854188,85,0.732758621
1285,63,GAGE PARK,18,Weekend/Holidays,22.45777993,31,0.267241379
1286,51,SOUTH DEERING,14,Weekend/Holidays,32.72735202,67,0.577586207
1287,43,SOUTH SHORE,21,Weekend/Holidays,27.39971399,164,1.413793103
1288,45,AVALON PARK,7,Weekend/Holidays,26.10779255,21,0.181034483
1289,42,WOODLAWN,3,Weekend/Holidays,38.051476,50,0.431034483
1290,50,PULLMAN,14,Weekend/Holidays,30.95689581,65,0.560344828
1291,50,PULLMAN,12,Weekdays,35.37413544,232,2
1292,44,CHATHAM,20,Weekend/Holidays,36.42034734,123,1.060344828
1293,69,GREATER GRAND CROSSING,14,Weekend/Holidays,30.9083933,260,2.24137931
1294,69,GREATER GRAND CROSSING,4,Weekdays,37.8248293,88,0.75862069
1295,69,GREATER GRAND CROSSING,1,Weekend/Holidays,27.7202353,60,0.517241379
1296,38,GRAND BOULEVARD,5,Weekend/Holidays,26.89710496,62,0.534482759
1297,40,WASHINGTON PARK,12,Weekdays,26.06915257,248,2.137931034
1298,40,WASHINGTON PARK,2,Weekend/Holidays,29.26298224,35,0.301724138
1299,37,FULLER PARK,20,Weekend/Holidays,21.06754001,50,0.431034483
1300,37,FULLER PARK,16,Weekdays,20.00486618,261,2.25
1301,53,WEST PULLMAN,0,Weekend/Holidays,60.6995203,52,0.448275862
1302,68,ENGLEWOOD,22,Weekend/Holidays,27.71972026,66,0.568965517
1303,68,ENGLEWOOD,1,Weekdays,37.02905119,56,0.482758621
1304,68,ENGLEWOOD,8,Weekend/Holidays,44.75533531,109,0.939655172
1305,60,BRIDGEPORT,21,Weekend/Holidays,33.57024518,273,2.353448276
1306,73,WASHINGTON HEIGHTS,2,Weekdays,40.33130992,19,0.163793103
1307,61,NEW CITY,7,Weekdays,29.03118113,171,1.474137931
1308,67,WEST ENGLEWOOD,14,Weekend/Holidays,25.73441461,89,0.767241379
1309,67,WEST ENGLEWOOD,23,Weekdays,35.89929097,108,0.931034483
1310,75,MORGAN PARK,6,Weekdays,39.21268411,101,0.870689655
1311,58,BRIGHTON PARK,0,Weekend/Holidays,30.09384924,85,0.732758621
1312,70,ASHBURN,21,Weekend/Holidays,26.64761514,59,0.50862069
1313,74,MOUNT GREENWOOD,0,Weekend/Holidays,32.37353017,11,0.094827586
1314,74,MOUNT GREENWOOD,14,Weekend/Holidays,31.54062013,22,0.189655172
1315,57,ARCHER HEIGHTS,12,Weekend/Holidays,28.1796426,35,0.301724138
1316,26,WEST GARFIELD PARK,22,Weekend/Holidays,31.90244122,46,0.396551724
1317,26,WEST GARFIELD PARK,13,Weekend/Holidays,30.22017171,76,0.655172414
1318,20,HERMOSA,17,Weekend/Holidays,21.285076,60,0.517241379
1319,20,HERMOSA,22,Weekend/Holidays,24.6764594,115,0.99137931
1320,20,HERMOSA,15,Weekend/Holidays,22.47033007,61,0.525862069
1321,25,AUSTIN,21,Weekend/Holidays,28.75177919,197,1.698275862
1322,12,FOREST GLEN,0,Weekend/Holidays,36.06266776,187,1.612068966
1323,12,FOREST GLEN,4,Weekend/Holidays,34.45108107,86,0.74137931
1324,12,FOREST GLEN,7,Weekend/Holidays,38.52523079,48,0.413793103
1325,19,BELMONT CRAGIN,21,Weekend/Holidays,26.38705466,203,1.75
1326,17,DUNNING,17,Weekend/Holidays,23.01483871,123,1.060344828
1327,20,HERMOSA,18,Weekend/Holidays,20.28426296,83,0.715517241
1328,12,FOREST GLEN,18,Weekdays,23.2172541,570,4.913793103
1329,53,WEST PULLMAN,18,Weekdays,22.41773824,160,1.379310345
1330,45,AVALON PARK,4,Weekend/Holidays,31.20063255,7,0.060344828
1331,12,FOREST GLEN,7,Weekdays,24.2548443,171,1.474137931
1332,20,HERMOSA,5,Weekdays,26.90892737,101,0.870689655
1333,30,SOUTH LAWNDALE,14,Weekend/Holidays,29.47459957,95,0.818965517
1334,61,NEW CITY,8,Weekend/Holidays,31.64356599,64,0.551724138
1335,36,OAKLAND,16,Weekend/Holidays,25.32379036,107,0.922413793
1336,49,ROSELAND,22,Weekend/Holidays,32.13966549,84,0.724137931
1337,12,FOREST GLEN,2,Weekend/Holidays,42.55249012,135,1.163793103
1338,53,WEST PULLMAN,15,Weekend/Holidays,33.84419464,93,0.801724138
1339,57,ARCHER HEIGHTS,8,Weekdays,29.3569515,82,0.706896552
1340,39,KENWOOD,3,Weekdays,38.89880643,149,1.284482759
1341,72,BEVERLY,10,Weekend/Holidays,34.02815988,50,0.431034483
1342,71,AUBURN GRESHAM,7,Weekdays,24.59315398,200,1.724137931
1343,42,WOODLAWN,8,Weekdays,26.01623098,473,4.077586207
1344,29,NORTH LAWNDALE,5,Weekend/Holidays,36.92935359,65,0.560344828
1345,26,WEST GARFIELD PARK,14,Weekdays,23.75098449,192,1.655172414
1346,23,HUMBOLDT PARK,7,Weekend/Holidays,28.82642275,111,0.956896552
1347,51,SOUTH DEERING,13,Weekdays,27.94850401,270,2.327586207
1348,46,SOUTH CHICAGO,8,Weekdays,19.27961204,122,1.051724138
1349,62,WEST ELSDON,15,Weekdays,23.25801483,64,0.551724138
1350,62,WEST ELSDON,1,Weekdays,50.45475048,35,0.301724138
1351,68,ENGLEWOOD,2,Weekdays,29.42164154,72,0.620689655
1352,48,CALUMET HEIGHTS,13,Weekend/Holidays,24.16732864,80,0.689655172
1353,48,CALUMET HEIGHTS,19,Weekend/Holidays,26.2682208,52,0.448275862
1354,48,CALUMET HEIGHTS,11,Weekdays,23.51160055,339,2.922413793
1355,52,EAST SIDE,16,Weekdays,29.96746417,74,0.637931034
1356,52,EAST SIDE,0,Weekdays,37.37590811,16,0.137931034
1357,54,RIVERDALE,7,Weekdays,40.64913946,37,0.318965517
1358,54,RIVERDALE,14,Weekend/Holidays,39.39585823,37,0.318965517
1359,40,WASHINGTON PARK,23,Weekend/Holidays,41.71368606,42,0.362068966
1360,9,EDISON PARK,12,Weekdays,31.61458855,98,0.844827586
1361,70,ASHBURN,14,Weekend/Holidays,18.80516038,109,0.939655172
1362,58,BRIGHTON PARK,1,Weekdays,38.85200708,98,0.844827586
1363,58,BRIGHTON PARK,17,Weekend/Holidays,25.13342985,53,0.456896552
1364,64,CLEARING,11,Weekdays,39.86308248,240,2.068965517
1365,65,WEST LAWN,7,Weekend/Holidays,47.94355689,11,0.094827586
1366,65,WEST LAWN,8,Weekdays,27.70138731,58,0.5
1367,11,JEFFERSON PARK,10,Weekend/Holidays,38.54873149,261,2.25
1368,18,MONTCLARE,9,Weekdays,28.30659923,106,0.913793103
1369,42,WOODLAWN,4,Weekdays,15.42833913,45,0.387931034
1370,42,WOODLAWN,4,Weekend/Holidays,36.94557289,42,0.362068966
1371,55,HEGEWISCH,9,Weekdays,52.73615304,24,0.206896552
1372,46,SOUTH CHICAGO,9,Weekdays,23.84196845,168,1.448275862
1373,72,BEVERLY,14,Weekdays,28.97930346,198,1.706896552
1374,72,BEVERLY,23,Weekdays,42.76199477,133,1.146551724
1375,66,CHICAGO LAWN,21,Weekdays,32.58785932,156,1.344827586
1376,63,GAGE PARK,3,Weekdays,38.22887974,38,0.327586207
1377,30,SOUTH LAWNDALE,5,Weekend/Holidays,31.45018269,113,0.974137931
1378,64,CLEARING,5,Weekend/Holidays,53.0193584,37,0.318965517
1379,51,SOUTH DEERING,23,Weekend/Holidays,43.40206043,20,0.172413793
1380,51,SOUTH DEERING,22,Weekend/Holidays,36.06692964,24,0.206896552
1381,48,CALUMET HEIGHTS,8,Weekend/Holidays,23.1492536,28,0.24137931
1382,42,WOODLAWN,1,Weekdays,41.79301302,107,0.922413793
1383,50,PULLMAN,8,Weekdays,41.05775678,84,0.724137931
1384,36,OAKLAND,20,Weekend/Holidays,22.84815056,85,0.732758621
1385,44,CHATHAM,22,Weekend/Holidays,45.18184186,119,1.025862069
1386,44,CHATHAM,23,Weekdays,31.38638022,224,1.931034483
1387,69,GREATER GRAND CROSSING,4,Weekend/Holidays,27.19632638,46,0.396551724
1388,40,WASHINGTON PARK,18,Weekend/Holidays,22.19632085,81,0.698275862
1389,73,WASHINGTON HEIGHTS,21,Weekdays,46.15267746,114,0.982758621
1390,71,AUBURN GRESHAM,8,Weekend/Holidays,26.21576222,85,0.732758621
1391,71,AUBURN GRESHAM,3,Weekdays,27.38354855,38,0.327586207
1392,61,NEW CITY,14,Weekend/Holidays,26.01353316,107,0.922413793
1393,59,MCKINLEY PARK,23,Weekend/Holidays,14.69502866,66,0.568965517
1394,58,BRIGHTON PARK,2,Weekdays,33.39421987,94,0.810344828
1395,70,ASHBURN,10,Weekend/Holidays,20.40901488,103,0.887931034
1396,13,NORTH PARK,5,Weekdays,23.80310572,222,1.913793103
1397,13,NORTH PARK,7,Weekend/Holidays,26.39052016,122,1.051724138
1398,62,WEST ELSDON,2,Weekend/Holidays,13.99782664,19,0.163793103
1399,57,ARCHER HEIGHTS,19,Weekdays,32.58348414,77,0.663793103
1400,65,WEST LAWN,15,Weekdays,20.64057647,144,1.24137931
1401,17,DUNNING,5,Weekend/Holidays,31.33721033,69,0.594827586
1402,9,EDISON PARK,12,Weekend/Holidays,28.90662392,39,0.336206897
1403,54,RIVERDALE,12,Weekdays,44.20023614,69,0.594827586
1404,54,RIVERDALE,22,Weekdays,66.81770225,93,0.801724138
1405,52,EAST SIDE,22,Weekdays,45.49420729,25,0.215517241
1406,72,BEVERLY,20,Weekend/Holidays,39.6254754,50,0.431034483
1407,11,JEFFERSON PARK,4,Weekdays,29.32884967,218,1.879310345
1408,48,CALUMET HEIGHTS,19,Weekdays,34.40063155,142,1.224137931
1409,45,AVALON PARK,17,Weekdays,24.35577568,187,1.612068966
1410,45,AVALON PARK,19,Weekend/Holidays,32.44857343,42,0.362068966
1411,42,WOODLAWN,3,Weekdays,49.12325907,45,0.387931034
1412,69,GREATER GRAND CROSSING,5,Weekend/Holidays,37.57232295,36,0.310344828
1413,73,WASHINGTON HEIGHTS,22,Weekend/Holidays,45.17430135,50,0.431034483
1414,61,NEW CITY,3,Weekend/Holidays,37.42341028,94,0.810344828
1415,67,WEST ENGLEWOOD,1,Weekdays,23.81749832,69,0.594827586
1416,59,MCKINLEY PARK,14,Weekend/Holidays,9.823903752,43,0.370689655
1417,58,BRIGHTON PARK,5,Weekdays,32.50068765,52,0.448275862
1418,27,EAST GARFIELD PARK,18,Weekend/Holidays,26.84594211,118,1.017241379
1419,27,EAST GARFIELD PARK,6,Weekend/Holidays,34.59339334,58,0.5
1420,70,ASHBURN,21,Weekdays,28.88897177,117,1.00862069
1421,62,WEST ELSDON,21,Weekdays,34.96264028,67,0.577586207
1422,20,HERMOSA,9,Weekend/Holidays,22.71309953,74,0.637931034
1423,20,HERMOSA,11,Weekdays,24.12509816,140,1.206896552
1424,20,HERMOSA,6,Weekdays,25.98707223,121,1.043103448
1425,25,AUSTIN,7,Weekend/Holidays,49.89343919,171,1.474137931
1426,15,PORTAGE PARK,5,Weekdays,29.96726621,334,2.879310345
1427,10,NORWOOD PARK,3,Weekend/Holidays,46.55113259,200,1.724137931
1428,54,RIVERDALE,7,Weekend/Holidays,50.80745477,10,0.086206897
1429,52,EAST SIDE,17,Weekdays,19.15224347,29,0.25
1430,72,BEVERLY,8,Weekend/Holidays,35.03804608,28,0.24137931
1431,66,CHICAGO LAWN,11,Weekdays,27.27239193,255,2.198275862
1432,66,CHICAGO LAWN,12,Weekend/Holidays,26.76669346,50,0.431034483
1433,63,GAGE PARK,13,Weekdays,24.25810382,113,0.974137931
1434,55,HEGEWISCH,19,Weekdays,43.29247936,29,0.25
1435,45,AVALON PARK,21,Weekend/Holidays,31.85211703,23,0.198275862
1436,42,WOODLAWN,16,Weekend/Holidays,30.26555642,259,2.232758621
1437,49,ROSELAND,9,Weekdays,34.21679041,372,3.206896552
1438,60,BRIDGEPORT,5,Weekend/Holidays,34.13870888,140,1.206896552
1439,73,WASHINGTON HEIGHTS,1,Weekdays,37.71071847,36,0.310344828
1440,71,AUBURN GRESHAM,9,Weekdays,26.98977652,267,2.301724138
1441,71,AUBURN GRESHAM,0,Weekdays,44.97492088,42,0.362068966
1442,61,NEW CITY,4,Weekend/Holidays,39.19321061,74,0.637931034
1443,75,MORGAN PARK,11,Weekend/Holidays,25.2150786,71,0.612068966
1444,59,MCKINLEY PARK,7,Weekend/Holidays,28.62787363,26,0.224137931
1445,58,BRIGHTON PARK,10,Weekend/Holidays,32.39003143,43,0.370689655
1446,20,HERMOSA,4,Weekdays,32.61106264,137,1.181034483
1447,12,FOREST GLEN,17,Weekend/Holidays,32.17780062,204,1.75862069
1448,19,BELMONT CRAGIN,7,Weekdays,20.72081608,213,1.836206897
1449,17,DUNNING,2,Weekdays,30.49215759,149,1.284482759
1450,50,PULLMAN,23,Weekend/Holidays,36.23140006,31,0.267241379
1451,66,CHICAGO LAWN,3,Weekdays,28.58062466,32,0.275862069
1452,73,WASHINGTON HEIGHTS,0,Weekdays,21.61200123,47,0.405172414
1453,73,WASHINGTON HEIGHTS,4,Weekdays,45.33986988,40,0.344827586
1454,51,SOUTH DEERING,9,Weekdays,29.45149015,198,1.706896552
1455,68,ENGLEWOOD,19,Weekend/Holidays,31.11561321,79,0.681034483
1456,68,ENGLEWOOD,16,Weekend/Holidays,31.18150641,103,0.887931034
1457,49,ROSELAND,11,Weekend/Holidays,29.47937222,195,1.681034483
1458,54,RIVERDALE,8,Weekend/Holidays,61.95012885,13,0.112068966
1459,59,MCKINLEY PARK,15,Weekend/Holidays,21.60609308,61,0.525862069
1460,44,CHATHAM,16,Weekend/Holidays,26.16804686,185,1.594827586
1461,17,DUNNING,1,Weekdays,33.87172733,197,1.698275862
1462,27,EAST GARFIELD PARK,16,Weekend/Holidays,24.11478978,188,1.620689655
1463,58,BRIGHTON PARK,8,Weekend/Holidays,36.03051809,22,0.189655172
1464,29,NORTH LAWNDALE,21,Weekend/Holidays,25.78207307,86,0.74137931
1465,29,NORTH LAWNDALE,4,Weekdays,44.67300111,76,0.655172414
1466,26,WEST GARFIELD PARK,10,Weekdays,32.04138457,140,1.206896552
1467,37,FULLER PARK,3,Weekdays,47.95835667,51,0.439655172
1468,37,FULLER PARK,5,Weekdays,45.48819755,68,0.586206897
1469,74,MOUNT GREENWOOD,12,Weekend/Holidays,24.05831435,13,0.112068966
1470,66,CHICAGO LAWN,20,Weekend/Holidays,37.82306425,37,0.318965517
1471,25,AUSTIN,16,Weekend/Holidays,27.78007304,230,1.982758621
1472,46,SOUTH CHICAGO,14,Weekend/Holidays,25.05636019,117,1.00862069
1473,9,EDISON PARK,0,Weekend/Holidays,40.50307692,81,0.698275862
1474,51,SOUTH DEERING,6,Weekdays,38.09054337,103,0.887931034
1475,51,SOUTH DEERING,9,Weekend/Holidays,29.34246575,60,0.517241379
1476,68,ENGLEWOOD,9,Weekend/Holidays,27.94877778,113,0.974137931
1477,36,OAKLAND,0,Weekdays,22.69678565,95,0.818965517
1478,45,AVALON PARK,12,Weekend/Holidays,27.11720528,46,0.396551724
1479,29,NORTH LAWNDALE,4,Weekend/Holidays,36.64623635,58,0.5
1480,46,SOUTH CHICAGO,2,Weekdays,35.35509951,31,0.267241379
1481,63,GAGE PARK,0,Weekend/Holidays,35.95330513,38,0.327586207
1482,36,OAKLAND,4,Weekend/Holidays,34.52639937,27,0.232758621
1483,59,MCKINLEY PARK,8,Weekend/Holidays,32.39876116,23,0.198275862
1484,50,PULLMAN,18,Weekend/Holidays,45.91637988,31,0.267241379
1485,58,BRIGHTON PARK,16,Weekend/Holidays,24.18562785,50,0.431034483
1486,18,MONTCLARE,7,Weekend/Holidays,27.50511766,12,0.103448276
1487,66,CHICAGO LAWN,1,Weekend/Holidays,36.97324138,31,0.267241379
1488,63,GAGE PARK,16,Weekend/Holidays,22.56981453,71,0.612068966
1489,57,ARCHER HEIGHTS,12,Weekdays,30.51668624,123,1.060344828
1490,9,EDISON PARK,13,Weekdays,28.78245827,113,0.974137931
1491,52,EAST SIDE,13,Weekdays,22.73398926,45,0.387931034
1492,46,SOUTH CHICAGO,3,Weekend/Holidays,40.44851315,20,0.172413793
1493,72,BEVERLY,7,Weekdays,27.52367037,65,0.560344828
1494,51,SOUTH DEERING,20,Weekend/Holidays,36.53664089,41,0.353448276
1495,69,GREATER GRAND CROSSING,0,Weekdays,30.36617883,136,1.172413793
1496,40,WASHINGTON PARK,3,Weekdays,40.7705423,26,0.224137931
1497,49,ROSELAND,0,Weekdays,20.65695906,94,0.810344828
1498,73,WASHINGTON HEIGHTS,3,Weekdays,24.03232708,29,0.25
1499,65,WEST LAWN,22,Weekdays,22.93625238,69,0.594827586
1500,26,WEST GARFIELD PARK,12,Weekdays,28.45122648,193,1.663793103
1501,18,MONTCLARE,14,Weekend/Holidays,23.99994579,34,0.293103448
1502,27,EAST GARFIELD PARK,3,Weekend/Holidays,29.30151943,119,1.025862069
1503,64,CLEARING,4,Weekend/Holidays,44.86287889,45,0.387931034
1504,73,WASHINGTON HEIGHTS,20,Weekend/Holidays,13.89249436,30,0.25862069
1505,18,MONTCLARE,19,Weekdays,25.15490461,82,0.706896552
1506,50,PULLMAN,20,Weekend/Holidays,38.7279667,20,0.172413793
1507,53,WEST PULLMAN,10,Weekdays,37.90870904,174,1.5
1508,57,ARCHER HEIGHTS,2,Weekdays,21.54613709,30,0.25862069
1509,52,EAST SIDE,18,Weekdays,21.94651693,24,0.206896552
1510,47,BURNSIDE,8,Weekdays,22.16422976,72,0.620689655
1511,64,CLEARING,7,Weekend/Holidays,53.79438185,35,0.301724138
1512,64,CLEARING,9,Weekend/Holidays,42.3272663,36,0.310344828
1513,55,HEGEWISCH,15,Weekdays,37.0163521,42,0.362068966
1514,48,CALUMET HEIGHTS,4,Weekdays,50.37438982,13,0.112068966
1515,48,CALUMET HEIGHTS,5,Weekdays,14.59887746,29,0.25
1516,45,AVALON PARK,21,Weekdays,18.92693287,68,0.586206897
1517,45,AVALON PARK,20,Weekend/Holidays,36.05999121,19,0.163793103
1518,42,WOODLAWN,2,Weekend/Holidays,22.53389542,57,0.49137931
1519,37,FULLER PARK,18,Weekdays,18.23823761,211,1.818965517
1520,34,ARMOUR SQUARE,4,Weekend/Holidays,32.01725331,169,1.456896552
1521,53,WEST PULLMAN,21,Weekend/Holidays,40.15372943,28,0.24137931
1522,61,NEW CITY,9,Weekend/Holidays,32.54338127,71,0.612068966
1523,74,MOUNT GREENWOOD,19,Weekend/Holidays,43.34129119,21,0.181034483
1524,62,WEST ELSDON,21,Weekend/Holidays,10.23533982,21,0.181034483
1525,57,ARCHER HEIGHTS,3,Weekend/Holidays,42.07254816,28,0.24137931
1526,65,WEST LAWN,2,Weekend/Holidays,34.77219213,20,0.172413793
1527,17,DUNNING,14,Weekend/Holidays,21.12311526,142,1.224137931
1528,47,BURNSIDE,4,Weekdays,34.09154774,7,0.060344828
1529,63,GAGE PARK,22,Weekend/Holidays,32.67053155,34,0.293103448
1530,63,GAGE PARK,5,Weekdays,29.69384325,23,0.198275862
1531,63,GAGE PARK,9,Weekdays,20.96548883,65,0.560344828
1532,52,EAST SIDE,13,Weekend/Holidays,28.28886106,24,0.206896552
1533,50,PULLMAN,1,Weekdays,56.46540498,20,0.172413793
1534,73,WASHINGTON HEIGHTS,17,Weekend/Holidays,36.60487362,74,0.637931034
1535,67,WEST ENGLEWOOD,9,Weekdays,23.42582446,159,1.370689655
1536,59,MCKINLEY PARK,19,Weekend/Holidays,21.43931003,47,0.405172414
1537,58,BRIGHTON PARK,0,Weekdays,37.9962123,97,0.836206897
1538,12,FOREST GLEN,15,Weekend/Holidays,30.66202865,203,1.75
1539,66,CHICAGO LAWN,7,Weekdays,22.45082885,120,1.034482759
1540,51,SOUTH DEERING,17,Weekdays,23.0730465,156,1.344827586
1541,48,CALUMET HEIGHTS,22,Weekend/Holidays,41.70925694,26,0.224137931
1542,42,WOODLAWN,23,Weekend/Holidays,41.45186396,103,0.887931034
1543,40,WASHINGTON PARK,5,Weekend/Holidays,36.95730115,23,0.198275862
1544,68,ENGLEWOOD,17,Weekend/Holidays,44.16424289,108,0.931034483
1545,61,NEW CITY,23,Weekdays,37.09820786,120,1.034482759
1546,67,WEST ENGLEWOOD,3,Weekend/Holidays,37.83899226,14,0.120689655
1547,75,MORGAN PARK,2,Weekdays,46.70367326,36,0.310344828
1548,58,BRIGHTON PARK,6,Weekdays,25.04280405,43,0.370689655
1549,58,BRIGHTON PARK,18,Weekdays,21.23087422,107,0.922413793
1550,26,WEST GARFIELD PARK,1,Weekend/Holidays,28.35002977,52,0.448275862
1551,18,MONTCLARE,6,Weekend/Holidays,24.60753026,33,0.284482759
1552,18,MONTCLARE,3,Weekdays,27.84336907,15,0.129310345
1553,29,NORTH LAWNDALE,19,Weekend/Holidays,26.7655299,87,0.75
1554,45,AVALON PARK,23,Weekend/Holidays,30.24007738,16,0.137931034
1555,57,ARCHER HEIGHTS,9,Weekend/Holidays,35.43504451,22,0.189655172
1556,20,HERMOSA,23,Weekend/Holidays,23.13460719,162,1.396551724
1557,20,HERMOSA,14,Weekend/Holidays,22.96380101,63,0.543103448
1558,64,CLEARING,8,Weekend/Holidays,50.02263432,45,0.387931034
1559,43,SOUTH SHORE,3,Weekend/Holidays,41.72543506,53,0.456896552
1560,37,FULLER PARK,18,Weekend/Holidays,34.60739958,49,0.422413793
1561,18,MONTCLARE,9,Weekend/Holidays,16.23246111,21,0.181034483
1562,9,EDISON PARK,22,Weekend/Holidays,33.68963839,58,0.5
1563,75,MORGAN PARK,4,Weekdays,52.43658012,20,0.172413793
1564,63,GAGE PARK,14,Weekdays,23.94729959,112,0.965517241
1565,26,WEST GARFIELD PARK,7,Weekdays,23.08893263,73,0.629310345
1566,55,HEGEWISCH,1,Weekdays,43.17152262,5,0.043103448
1567,50,PULLMAN,3,Weekend/Holidays,47.62744124,3,0.025862069
1568,52,EAST SIDE,21,Weekdays,36.35192225,29,0.25
1569,59,MCKINLEY PARK,22,Weekend/Holidays,18.97915129,59,0.50862069
1570,62,WEST ELSDON,4,Weekend/Holidays,33.21946783,14,0.120689655
1571,54,RIVERDALE,22,Weekend/Holidays,64.11799472,90,0.775862069
1572,54,RIVERDALE,1,Weekdays,76.63827562,3,0.025862069
1573,46,SOUTH CHICAGO,1,Weekdays,34.17734455,48,0.413793103
1574,63,GAGE PARK,7,Weekdays,27.63300756,45,0.387931034
1575,64,CLEARING,6,Weekend/Holidays,60.06055273,45,0.387931034
1576,69,GREATER GRAND CROSSING,5,Weekdays,33.0892743,107,0.922413793
1577,61,NEW CITY,4,Weekdays,40.02843017,48,0.413793103
1578,75,MORGAN PARK,23,Weekdays,47.99180402,62,0.534482759
1579,75,MORGAN PARK,17,Weekend/Holidays,35.78229142,97,0.836206897
1580,57,ARCHER HEIGHTS,7,Weekdays,28.47344334,55,0.474137931
1581,20,HERMOSA,16,Weekend/Holidays,20.74035239,56,0.482758621
1582,9,EDISON PARK,4,Weekdays,37.16884066,19,0.163793103
1583,66,CHICAGO LAWN,17,Weekend/Holidays,22.87277883,62,0.534482759
1584,48,CALUMET HEIGHTS,15,Weekend/Holidays,29.66303928,56,0.482758621
1585,45,AVALON PARK,18,Weekend/Holidays,24.93252954,32,0.275862069
1586,45,AVALON PARK,2,Weekend/Holidays,42.6836939,14,0.120689655
1587,75,MORGAN PARK,22,Weekend/Holidays,46.89199262,44,0.379310345
1588,17,DUNNING,22,Weekend/Holidays,28.72738469,149,1.284482759
1589,45,AVALON PARK,9,Weekend/Holidays,26.43407805,55,0.474137931
1590,45,AVALON PARK,8,Weekend/Holidays,23.68835815,27,0.232758621
1591,37,FULLER PARK,21,Weekend/Holidays,43.29612,35,0.301724138
1592,68,ENGLEWOOD,23,Weekdays,28.20570173,128,1.103448276
1593,59,MCKINLEY PARK,21,Weekend/Holidays,37.05856848,60,0.517241379
1594,74,MOUNT GREENWOOD,17,Weekend/Holidays,32.73730919,28,0.24137931
1595,57,ARCHER HEIGHTS,0,Weekend/Holidays,25.46336792,23,0.198275862
1596,54,RIVERDALE,19,Weekend/Holidays,56.17277985,13,0.112068966
1597,54,RIVERDALE,20,Weekend/Holidays,59.15222528,11,0.094827586
1598,46,SOUTH CHICAGO,17,Weekend/Holidays,41.84022453,80,0.689655172
1599,44,CHATHAM,6,Weekend/Holidays,36.04401827,51,0.439655172
1600,65,WEST LAWN,3,Weekdays,36.90898917,25,0.215517241
1601,50,PULLMAN,19,Weekend/Holidays,12.28860041,23,0.198275862
1602,68,ENGLEWOOD,21,Weekend/Holidays,34.05919575,67,0.577586207
1603,49,ROSELAND,6,Weekend/Holidays,48.41751202,37,0.318965517
1604,59,MCKINLEY PARK,1,Weekdays,29.40537012,76,0.655172414
1605,67,WEST ENGLEWOOD,20,Weekdays,23.57524141,102,0.879310345
1606,58,BRIGHTON PARK,2,Weekend/Holidays,36.27713054,92,0.793103448
1607,64,CLEARING,20,Weekend/Holidays,39.99982208,66,0.568965517
1608,55,HEGEWISCH,12,Weekdays,22.57578526,35,0.301724138
1609,55,HEGEWISCH,0,Weekdays,52.80402878,5,0.043103448
1610,63,GAGE PARK,1,Weekend/Holidays,31.0976542,38,0.327586207
1611,59,MCKINLEY PARK,2,Weekend/Holidays,29.80885294,66,0.568965517
1612,26,WEST GARFIELD PARK,2,Weekend/Holidays,25.55335061,41,0.353448276
1613,9,EDISON PARK,15,Weekend/Holidays,29.19166798,77,0.663793103
1614,59,MCKINLEY PARK,18,Weekend/Holidays,25.73820833,68,0.586206897
1615,63,GAGE PARK,19,Weekend/Holidays,22.89281295,22,0.189655172
1616,36,OAKLAND,4,Weekdays,40.10300841,36,0.310344828
