,pickup_community_area,pickup area ,dropoff_community_area,dropoff area,trip_indicator,avg_km,avg_tm,avg_fares,avg_tolls,avg_tips,avg_extras,avg_total_fares,trips
983,15,Portage Park,53,West Pullman,Inter-Area,21.8155,51.00833333,35.125,0,0,0,35.125,2
984,15,Portage Park,11,Jefferson Park,Inter-Area,3.327971218,10.82074329,9.688133595,0,0.675736739,0.392986248,10.80739686,1018
985,15,Portage Park,76,O'Hare,Inter-Area,11.92801896,27.60274768,25.80929567,0,1.893204334,0.781354489,28.58160991,1292
986,15,Portage Park,77,Edgewater,Inter-Area,8.738794355,31.39731183,22.55846774,0,0.323548387,0.161290323,23.05943548,124
987,15,Portage Park,25,Austin,Inter-Area,4.983793952,17.68823925,14.23185484,0,0.187620968,0.266129032,14.69568548,248
988,15,Portage Park,21,Avondale,Inter-Area,3.551515461,14.22044888,11.57169576,0,0.499326683,0.210723192,12.30531172,401
989,15,Portage Park,70,Ashburn,Inter-Area,31.80555,60,53.875,0,0,0.5,54.375,2
990,15,Portage Park,1,Rogers Park,Inter-Area,10.46128462,29.46230769,24.04615385,0.769230769,0.696307692,0.176923077,25.71938462,65
991,15,Portage Park,75,Morgan Park,Inter-Area,37.4325,56.31666667,57.75,0,0,0,57.75,1
992,15,Portage Park,14,Albany Park,Inter-Area,3.634265385,14.47859687,11.73450855,0,0.277777778,0.19017094,12.21944444,468
993,15,Portage Park,52,East Side,Inter-Area,42.4557,52.85,65.75,0,0,0,65.75,1
994,15,Portage Park,51,South Deering,Inter-Area,39.80993333,41.33888889,59.83333333,0,0,0,59.83333333,3
995,15,Portage Park,61,New City,Inter-Area,21.40012,32.72666667,37.75,0,0,0.1,37.9,10
996,15,Portage Park,10,Norwood Park,Inter-Area,4.572137678,14.16900883,12.51272912,0,0.367678208,0.151731161,13.05148676,491
997,15,Portage Park,47,Burnside,Inter-Area,35.259,61.53333333,56.5,0,0,0,56.5,1
998,15,Portage Park,12,Forest Glen,Inter-Area,3.784033113,12.01335541,10.8807947,0,0.196622517,0.086092715,11.19,151
999,15,Portage Park,37,Fuller Park,Inter-Area,22.125425,24.875,35.3125,0,0,0,35.3125,4
1000,15,Portage Park,46,South Chicago,Inter-Area,34.07296667,52.59444444,54.16666667,0,0,0,54.16666667,3
1001,15,Portage Park,5,North Center,Inter-Area,5.870238889,29.25820106,15.5952381,0,0.610238095,0.400793651,16.65746032,126
1002,15,Portage Park,58,Brighton Park,Inter-Area,15.13936667,36.13333333,37.5,0,0,0,37.5,3
1003,15,Portage Park,6,Lake View,Inter-Area,8.322936541,25.73523942,20.47524407,0.034867503,0.412287308,0.214086471,21.16974895,717
1004,15,Portage Park,16,Irving Park,Inter-Area,2.722941534,11.38397874,9.237866363,0,0.306605923,0.272968869,9.838246014,1317
1005,15,Portage Park,19,Belmont Cragin,Inter-Area,2.336508384,10.15443081,8.665388548,0,0.193312883,0.289366053,9.16698364,978
1006,15,Portage Park,42,Woodlawn,Inter-Area,17.3075,45.90714286,29.07142857,0,0,0.571428571,29.64285714,7
1007,15,Portage Park,35,Douglas,Inter-Area,15.1363,29.06904762,33.25,0,0,0.142857143,33.39285714,7
1008,15,Portage Park,73,Washington Heights,Inter-Area,34.1642,38.96666667,52.5,0,0,0,52.5,1
1009,15,Portage Park,74,Mount Greenwood,Inter-Area,37.53446667,69.7,59.66666667,0,0,0,59.66666667,3
1010,15,Portage Park,41,Hyde Park,Inter-Area,26.15810909,45.61212121,45.54545455,0,3.305454545,3.181818182,52.30545455,11
1011,15,Portage Park,43,South Shore,Inter-Area,26.15545625,38.02291667,46.78125,0,1.4025,0.21875,48.465,16
1012,15,Portage Park,33,Near South Side,Inter-Area,16.48749773,54.08143939,36.36363636,0,2.066818182,2.034090909,40.57818182,44
1013,15,Portage Park,17,Dunning,Inter-Area,3.215617944,12.62012769,11.0522379,0,0.275846774,0.77016129,12.10933468,496
1014,15,Portage Park,56,Garfield Ridge,Inter-Area,18.80385294,56.44411765,40.41176471,0,3.555686275,0.529411765,44.60470588,51
1015,15,Portage Park,29,North Lawndale,Inter-Area,12.31985417,31.33888889,24.94791667,0,0.125,0.25,25.34375,24
1016,15,Portage Park,13,North Park,Inter-Area,6.040213483,19.90730337,15.26685393,0,0.425617978,0.528089888,16.25988764,89
1017,15,Portage Park,69,Greater Grand Crossing,Inter-Area,19.26275556,39.92592593,36.86111111,0,0,0,36.86111111,9
1018,15,Portage Park,9,Edison Park,Inter-Area,6.99384,22.29533333,18.98,0,0.734,0.22,19.934,25
1019,15,Portage Park,49,Roseland,Inter-Area,35.78386,61.73333333,54.9,0,0,0,54.9,5
1020,15,Portage Park,71,Auburn Gresham,Inter-Area,23.767625,48.24583333,37.5,0,0,0,37.5,4
1021,15,Portage Park,27,East Garfield Park,Inter-Area,13.82721667,29.52638889,26.29166667,0,0,0.166666667,26.45833333,12
1022,15,Portage Park,34,Armour Square,Inter-Area,21.99763125,38.76458333,38.796875,0,2.96875,1.75,43.825,16
1023,15,Portage Park,31,Lower West Side,Inter-Area,10.21679167,25.32361111,28.04166667,0,2.3875,0.208333333,30.67916667,12
1024,15,Portage Park,45,Avalon Park,Inter-Area,1.932,91,61,0,0,0,61,1
1025,15,Portage Park,65,West Lawn,Inter-Area,34.454,34.9,53,0,10.7,0,64.2,1
1026,15,Portage Park,15,Portage Park,Intra-Area,1.457921569,6.75781472,7.320126659,0,0.238812569,1.04818049,8.634698575,8211
1027,15,Portage Park,24,West Town,Inter-Area,9.17626027,23.63108108,19.64964865,0,0.712891892,0.239864865,20.63875676,370
1028,15,Portage Park,68,Englewood,Inter-Area,25.90416818,31.26212121,44.63636364,0,0,0.045454545,44.68181818,22
1029,15,Portage Park,66,Chicago Lawn,Inter-Area,19.60443333,42.50555556,46.08333333,0,0,0,46.08333333,3
1030,15,Portage Park,63,Gage Park,Inter-Area,19.964,45,35.25,0,0,0,35.25,1
1031,16,Irving Park,77,Edgewater,Inter-Area,7.185870833,24.84950397,17.06299603,0,0.622242063,0.356150794,18.10081349,504
1032,16,Irving Park,47,Burnside,Inter-Area,16.97745,21.65277778,28.29166667,0,0,0,28.29166667,6
1033,16,Irving Park,49,Roseland,Inter-Area,28.2555,47.61111111,49.58333333,0,1.238888889,0.111111111,50.93333333,9
1034,16,Irving Park,57,Archer Heights,Inter-Area,26.1763,34.9547619,52.10714286,0,0,0,52.17857143,7
1035,16,Irving Park,65,West Lawn,Inter-Area,28.5453,33.21666667,44.5,0,0,0,44.5,1
1036,16,Irving Park,18,Montclare,Inter-Area,6.7111125,20.01041667,17.78571429,0,0.354285714,0.089285714,18.27392857,56
1037,16,Irving Park,37,Fuller Park,Inter-Area,18.89396923,32.99102564,35.30769231,0,1.084615385,2.807692308,39.2,13
1038,16,Irving Park,70,Ashburn,Inter-Area,18.96902,56.54333333,41.35,0,0.7,0,42.15,5
1039,16,Irving Park,22,Logan Square,Inter-Area,3.836815936,12.88946583,11.2836795,0,0.381700985,0.279328559,11.97989257,1117
1040,16,Irving Park,43,South Shore,Inter-Area,25.25285,59.56203704,42.90277778,0,0,0.055555556,42.95833333,18
1041,16,Irving Park,42,Woodlawn,Inter-Area,28.06498333,47.62083333,48.25,0,0.891666667,0.125,49.26666667,12
1042,16,Irving Park,4,Lincoln Square,Inter-Area,3.591555427,13.24688268,10.32879874,0,0.432776607,0.171759747,10.99692835,1898
1043,16,Irving Park,67,West Englewood,Inter-Area,20.10296842,33.07631579,36.68421053,0,0,0.105263158,36.78947368,19
1044,16,Irving Park,60,Bridgeport,Inter-Area,20.34074,34.07666667,34.55,0,0,0.5,35.05,15
1045,16,Irving Park,24,West Town,Inter-Area,7.662503738,21.62592345,17.38359146,0,0.599305741,0.257676903,18.29451268,749
1046,16,Irving Park,32,Loop,Inter-Area,11.79650126,30.35880259,23.43713592,0,2.057203883,0.72815534,26.39647573,1030
1047,16,Irving Park,33,Near South Side,Inter-Area,13.34764023,28.71034483,29.47873563,0,1.452643678,0.560344828,31.57477011,174
1048,16,Irving Park,25,Austin,Inter-Area,8.175769412,26.27803922,20.48823529,0,1.219235294,0.611764706,22.35747059,170
1049,16,Irving Park,31,Lower West Side,Inter-Area,11.34793864,30.90189394,27.07659091,0,0.782272727,0.204545455,28.18840909,44
1050,16,Irving Park,10,Norwood Park,Inter-Area,7.835978947,20.27236842,18.39045113,0,0.283345865,0.72556391,19.4162782,266
1051,16,Irving Park,46,South Chicago,Inter-Area,31.59356667,63.77222222,56.25,0,0,0,56.25,3
1052,16,Irving Park,35,Douglas,Inter-Area,14.64798125,33.97916667,32.328125,0,0.509375,2.09375,34.93125,16
1053,16,Irving Park,51,South Deering,Inter-Area,32.534075,60.10833333,52.75,0,0,0,52.75,4
1054,16,Irving Park,28,Near West Side,Inter-Area,10.12381702,28.53267247,22.18382979,0,1.215870406,0.44729207,23.94858801,1034
1055,16,Irving Park,11,Jefferson Park,Inter-Area,6.253947992,18.36092319,14.96763214,0,0.844926004,0.621564482,16.5005074,473
1056,16,Irving Park,9,Edison Park,Inter-Area,9.91860625,21.61927083,20.5703125,0,0.3578125,0.21875,21.178125,32
1057,16,Irving Park,61,New City,Inter-Area,19.47205556,29.04444444,33.44444444,0,0,0,33.44444444,9
1058,16,Irving Park,8,Near North Side,Inter-Area,10.29589358,25.31444744,22.05876011,0.013477089,1.25374124,0.542048518,23.9670027,1855
1059,16,Irving Park,12,Forest Glen,Inter-Area,4.951273375,12.82791538,11.86071207,0,0.122569659,0.078947368,12.08204334,323
1060,16,Irving Park,53,West Pullman,Inter-Area,38.4629,94.36666667,65,0,0,0,65,1
1061,16,Irving Park,14,Albany Park,Inter-Area,2.057168329,8.958725738,7.455837975,0,0.103068354,0.272658228,7.843843038,3950
1062,16,Irving Park,3,Uptown,Inter-Area,5.275388847,18.58770409,14.27920121,0,0.66910324,0.219668425,15.21748304,1327
1063,16,Irving Park,34,Armour Square,Inter-Area,18.309725,32.08009259,32.50694444,0,2.16,0.736111111,35.54055556,36
1064,16,Irving Park,29,North Lawndale,Inter-Area,10.36110943,28.8163522,23.39622642,0,0.353396226,0.216981132,24.02226415,53
1065,16,Irving Park,39,Kenwood,Inter-Area,18.38735,107.3619048,34.89285714,0,0.357142857,0.107142857,35.35714286,14
1066,16,Irving Park,71,Auburn Gresham,Inter-Area,27.74298333,44.62777778,44.58333333,0,0,0.166666667,44.75,6
1067,16,Irving Park,66,Chicago Lawn,Inter-Area,1.771,36,45.25,0,0,0,45.25,1
1068,16,Irving Park,38,Grand Boulevard,Inter-Area,12.08334815,35.38765432,33.68518519,0,0,0.166666667,33.85185185,27
1069,16,Irving Park,17,Dunning,Inter-Area,5.812215827,17.16402878,14.57014388,0,0.329280576,0.142086331,15.05931655,278
1070,16,Irving Park,27,East Garfield Park,Inter-Area,10.54928824,27.31568627,22.99264706,0,0.151470588,0.161764706,23.30588235,34
1071,16,Irving Park,23,Humboldt Park,Inter-Area,5.421929747,18.22225738,14.61746835,0,0.133101266,0.235759494,14.99107595,316
1072,16,Irving Park,73,Washington Heights,Inter-Area,29.64741818,66.61969697,46.27272727,0,0,0,46.27272727,11
1073,16,Irving Park,20,Hermosa,Inter-Area,3.403870256,13.20752137,11.30769231,0,0.161948718,0.282051282,11.75938462,195
1074,16,Irving Park,50,Pullman,Inter-Area,28.18788,26.46333333,53.55,0,0,0,53.55,5
1075,16,Irving Park,36,Oakland,Inter-Area,18.58476667,35.54722222,36.04166667,0,0,3.916666667,39.95833333,6
1076,16,Irving Park,63,Gage Park,Inter-Area,16.37715,39.2452381,40.83928571,0,1.5,0.392857143,42.76785714,14
1077,16,Irving Park,41,Hyde Park,Inter-Area,17.97866875,40.88229167,38.078125,0,1.210416667,0.125,39.434375,48
1078,16,Irving Park,44,Chatham,Inter-Area,25.85536154,39.96666667,41.69230769,0,1.032307692,2.153846154,44.95538462,13
1079,16,Irving Park,15,Portage Park,Inter-Area,3.151191308,14.52722741,10.52521963,0,0.269943925,0.218925234,11.04070093,2140
1080,16,Irving Park,6,Lake View,Inter-Area,5.170700961,19.15975194,13.98596899,0.015503876,0.766750388,0.24124031,15.06222326,3225
1081,16,Irving Park,30,South Lawndale,Inter-Area,15.23645455,34.49810606,29.375,0,0.693409091,0.102272727,30.20477273,44
1082,16,Irving Park,7,Lincoln Park,Inter-Area,6.580062671,25.99625695,16.57397572,0,1.08,0.379362671,18.12946889,659
1083,16,Irving Park,19,Belmont Cragin,Inter-Area,5.19566214,18.09638775,14.53635117,0,0.181097394,0.394375857,15.12965706,729
1084,16,Irving Park,21,Avondale,Inter-Area,2.178524752,9.10436935,7.828695652,0,0.472427895,0.25145071,8.570180801,2323
1085,16,Irving Park,52,East Side,Inter-Area,39.61136667,76.55555556,69.08333333,0,0,0,69.08333333,3
1086,16,Irving Park,5,North Center,Inter-Area,2.768003074,10.80145333,9.091391839,0,0.664169927,0.199552823,10.03806596,1789
1087,16,Irving Park,1,Rogers Park,Inter-Area,9.00380877,23.39677362,19.15294118,0,0.177176471,5.200438503,24.54119786,935
1088,16,Irving Park,68,Englewood,Inter-Area,20.51229444,28.53981481,37.06944444,0,0,1.5,38.56944444,18
1089,16,Irving Park,26,West Garfield Park,Inter-Area,7.143315789,25.28114035,18.32894737,0,0.233684211,0.052631579,18.64157895,38
1090,16,Irving Park,58,Brighton Park,Inter-Area,14.44316364,31.48787879,30.45454545,0,1.2,0.363636364,32.15454545,11
1091,16,Irving Park,59,McKinley Park,Inter-Area,4.635561538,47.17948718,25.75,0,0,0.542307692,26.29230769,13
1092,16,Irving Park,13,North Park,Inter-Area,4.133635704,18.99216643,11.88206416,0,3.315034868,18.54288703,33.77408647,717
1093,16,Irving Park,56,Garfield Ridge,Inter-Area,23.64672593,59.62716049,44.16898148,0,3.623888889,0.555555556,48.45953704,108
1094,16,Irving Park,69,Greater Grand Crossing,Inter-Area,24.48005,35.11770833,41.296875,0,0.80125,1.59375,43.691875,16
1095,16,Irving Park,74,Mount Greenwood,Inter-Area,20.4953,42.38333333,58.625,0,0,0.5,59.125,2
1096,16,Irving Park,62,West Elsdon,Inter-Area,20.6402,53.22222222,37.66666667,0,0,0.333333333,38,3
1097,16,Irving Park,64,Clearing,Inter-Area,34.9531,42.20833333,53.125,0,4.3,2,59.425,2
1098,16,Irving Park,2,West Ridge,Inter-Area,6.120596774,22.1071295,15.68957924,0,0.203814867,0.260869565,16.17663394,713
1099,16,Irving Park,76,O'Hare,Inter-Area,14.67012798,35.76353211,30.62897248,0.009174312,2.136747706,1.215825688,34.09555963,2180
1100,16,Irving Park,16,Irving Park,Intra-Area,1.192709318,5.389417314,6.020822946,0.000771353,0.3457264,0.865050572,7.267968942,19576
1101,16,Irving Park,75,Morgan Park,Inter-Area,37.3681,39.23333333,56.25,0,0,0,56.25,1
1102,16,Irving Park,48,Calumet Heights,Inter-Area,21.89063333,36.50555556,50.66666667,0,2.473333333,0,53.30666667,3
1103,17,Dunning,23,Humboldt Park,Inter-Area,6.397892308,28.81410256,18.65615385,0,0.178846154,0.153846154,18.98884615,26
1104,17,Dunning,42,Woodlawn,Inter-Area,25.6956,41.86785714,40.66071429,0,0,0,40.66071429,14
1105,17,Dunning,17,Dunning,Intra-Area,3.880763015,17.21974877,15.92789433,0,0.386884227,1.163263403,17.50212898,1287
1106,17,Dunning,5,North Center,Inter-Area,9.039613333,27.08777778,18.36666667,0,0,0,18.36666667,15
1107,17,Dunning,4,Lincoln Square,Inter-Area,9.52595,30.36195652,20.73369565,0,0.195652174,0.02173913,20.97282609,46
1108,17,Dunning,13,North Park,Inter-Area,7.142138889,24.71574074,20.21166667,0,0.204444444,0.972222222,21.41611111,18
1109,17,Dunning,27,East Garfield Park,Inter-Area,13.62221,36.345,27.05,0,0,0.125,27.2,20
1110,17,Dunning,6,Lake View,Inter-Area,10.59066364,35.10800866,23.27922078,0,0.306753247,0.350649351,23.9561039,77
1111,17,Dunning,10,Norwood Park,Inter-Area,4.391518121,14.66191275,12.08932886,0,0.291275168,0.110738255,12.52657718,298
1112,17,Dunning,21,Avondale,Inter-Area,6.160765625,20.50963542,17.434375,0,0.05859375,0.09375,17.59453125,64
1113,17,Dunning,61,New City,Inter-Area,27.1285,47.73333333,44.25,0,0,0,44.25,1
1114,17,Dunning,76,O'Hare,Inter-Area,9.201899154,18.47377327,20.8286802,0,1.053367174,0.66751269,22.60962775,591
1115,17,Dunning,26,West Garfield Park,Inter-Area,8.8711,32.59583333,18.5,0,0,0,18.5,4
1116,17,Dunning,20,Hermosa,Inter-Area,6.02462,18.55666667,14.975,0,0.375,0.1,15.45,10
1117,17,Dunning,34,Armour Square,Inter-Area,19.324025,34.58333333,41.5625,0,0,0.75,42.3125,8
1118,17,Dunning,77,Edgewater,Inter-Area,9.2414,39.02222222,20.21153846,0,0,0.051282051,20.26282051,39
1119,17,Dunning,9,Edison Park,Inter-Area,7.601346667,18.04666667,16.05,0,0.166666667,0,16.21666667,15
1120,17,Dunning,68,Englewood,Inter-Area,32.534075,49.6,51.6875,0,0,0,51.6875,4
1121,17,Dunning,24,West Town,Inter-Area,10.51192979,31.41312057,28.96904255,0,0.308404255,0.132978723,29.43170213,94
1122,17,Dunning,1,Rogers Park,Inter-Area,9.27038,36.61,17.725,0,0,0.15,17.875,10
1123,17,Dunning,43,South Shore,Inter-Area,19.92618372,44.70930233,35.76744186,0,0,0,35.76744186,43
1124,17,Dunning,73,Washington Heights,Inter-Area,17.963575,59.325,29.6875,0,0,0,29.6875,4
1125,17,Dunning,31,Lower West Side,Inter-Area,13.21273333,29.22222222,32.16666667,0,0,0,32.16666667,3
1126,17,Dunning,11,Jefferson Park,Inter-Area,3.351959813,12.81246106,14.33495327,0,0.101869159,0.14953271,14.60925234,107
1127,17,Dunning,18,Montclare,Inter-Area,2.0902,11.07028986,8.710144928,0,0.029565217,0.050724638,8.797681159,69
1128,17,Dunning,71,Auburn Gresham,Inter-Area,23.11316,59.94333333,49.65,0,0,0,49.65,5
1129,17,Dunning,41,Hyde Park,Inter-Area,21.15292308,40.56282051,40.59615385,0,0,0.153846154,40.75,13
1130,17,Dunning,25,Austin,Inter-Area,6.878426852,20.18070988,14.86574074,0,0.030092593,0.009259259,14.91435185,108
1131,17,Dunning,19,Belmont Cragin,Inter-Area,3.958080952,14.51020408,11.38435374,0,0.129183673,0.75170068,12.2652381,147
1132,17,Dunning,15,Portage Park,Inter-Area,3.701957812,12.27801339,12.27984375,0,0.122433036,0.429799107,12.84546875,448
1133,17,Dunning,63,Gage Park,Inter-Area,29.5803,54.65238095,48.5,0,0,0,48.5,7
1134,17,Dunning,40,Washington Park,Inter-Area,0,56,48,0,0,0,48,1
1135,17,Dunning,8,Near North Side,Inter-Area,16.10523889,38.90396825,31.40873016,0,0.800555556,0.626984127,32.89142857,126
1136,17,Dunning,46,South Chicago,Inter-Area,37.1588,44.36666667,57.75,0,0,0,57.75,1
1137,17,Dunning,37,Fuller Park,Inter-Area,22.77345,43.175,47.6875,0,0,0,47.6875,4
1138,17,Dunning,35,Douglas,Inter-Area,24.311,30.87619048,38.35714286,0,0.428571429,0,38.85714286,7
1139,17,Dunning,53,West Pullman,Inter-Area,41.5058,78.43333333,68.25,0,0,0,68.25,1
1140,17,Dunning,28,Near West Side,Inter-Area,11.90512273,37.69894598,33.37713439,0,0.204367589,0.317193676,33.90561265,506
1141,17,Dunning,16,Irving Park,Inter-Area,6.23812,19.63855072,16.04991304,0,0.322869565,0.165217391,16.55973913,115
1142,17,Dunning,29,North Lawndale,Inter-Area,15.1662,38.16666667,32.04166667,0,0,0.75,32.79166667,6
1143,17,Dunning,49,Roseland,Inter-Area,27.607475,53.175,43.8125,0,0,2.875,46.6875,4
1144,17,Dunning,75,Morgan Park,Inter-Area,43.9208,51.3,66.5,0,0,0,66.5,1
1145,17,Dunning,7,Lincoln Park,Inter-Area,11.34110833,32.39583333,21.45833333,0,0.9625,0.166666667,22.7125,12
1146,17,Dunning,60,Bridgeport,Inter-Area,20.6563,29.16666667,33.25,0,0,0,33.25,1
1147,17,Dunning,30,South Lawndale,Inter-Area,16.89963333,47.97222222,40.16666667,0,0,0.833333333,41,3
1148,17,Dunning,22,Logan Square,Inter-Area,7.7173625,21.95907738,20.05732143,0,0.088928571,0.169642857,20.32482143,112
1149,17,Dunning,33,Near South Side,Inter-Area,20.35397778,36.70185185,37.05555556,0,0,0.222222222,37.27777778,9
1150,17,Dunning,50,Pullman,Inter-Area,38.5595,46.8,58.5,0,0,0,58.5,1
1151,17,Dunning,2,West Ridge,Inter-Area,10.46568511,33.0464539,24.49468085,0,0,0.127659574,24.62234043,47
1152,17,Dunning,69,Greater Grand Crossing,Inter-Area,32.5473,55.65714286,52.14285714,0,0,0.285714286,52.42857143,7
1153,17,Dunning,66,Chicago Lawn,Inter-Area,23.0391,51.5,39.25,0,0,0,39.25,1
1154,17,Dunning,39,Kenwood,Inter-Area,23.9913,40.14761905,44.28571429,0,0,0.142857143,44.42857143,7
1155,17,Dunning,58,Brighton Park,Inter-Area,19.6098,42.94444444,44.5,0,0,0.333333333,44.83333333,3
1156,17,Dunning,14,Albany Park,Inter-Area,5.421483333,23.65833333,15.59369048,0,0.081785714,0.464285714,16.15761905,84
1157,17,Dunning,36,Oakland,Inter-Area,19.734575,35.97916667,27.375,0,0,0,27.375,8
1158,17,Dunning,56,Garfield Ridge,Inter-Area,15.67979,47.43166667,37.625,0,0.975,1.625,40.275,10
1159,17,Dunning,12,Forest Glen,Inter-Area,5.764303125,18.1125,14.234375,0,0.0625,0.328125,14.640625,32
1160,17,Dunning,32,Loop,Inter-Area,16.90311818,42.44090909,31.19480519,0,0.990649351,0.136363636,32.37961039,77
1161,17,Dunning,3,Uptown,Inter-Area,12.50642542,41.39350282,26.75423729,0,0.08559322,0.118644068,26.98389831,59
1162,17,Dunning,44,Chatham,Inter-Area,42.1498,47.875,63.25,0,0,0,63.25,2
1163,17,Dunning,38,Grand Boulevard,Inter-Area,13.71183333,39.61403509,47.94517544,0,0,0.078947368,48.02412281,114
1164,17,Dunning,51,South Deering,Inter-Area,39.82603333,59.16666667,62.41666667,0,0,0,62.41666667,3
1165,18,Montclare,25,Austin,Inter-Area,4.596228,13.66466667,11.7908,0,0.08,0.053333333,11.9308,75
1166,18,Montclare,15,Portage Park,Inter-Area,4.845166667,15.09830918,12.24275362,0,0.125942029,0.043478261,12.42666667,69
1167,18,Montclare,63,Gage Park,Inter-Area,23.7314,141.3166667,0.01,0,0,0,0.01,1
1168,18,Montclare,29,North Lawndale,Inter-Area,5.360725,33.96428571,28.28571429,0,0,0,28.28571429,28
1169,18,Montclare,42,Woodlawn,Inter-Area,33.511,44.6547619,52.85714286,0,0,0,52.85714286,7
1170,18,Montclare,36,Oakland,Inter-Area,24.4076,34.75,39,0,0,0,39,1
1171,18,Montclare,13,North Park,Inter-Area,7.668966667,29.85,15.41666667,0,0,0,15.41666667,3
1172,18,Montclare,32,Loop,Inter-Area,14.64156207,43.28793103,32.77586207,0,0.657586207,0.068965517,33.53689655,29
1173,18,Montclare,34,Armour Square,Inter-Area,23.15985,36.4875,38.1875,0,0,0,38.1875,4
